time,speed
0:01:28,2
0:01:28,2
0:01:28,2
0:01:28,2
0:01:28,2
0:01:28,1
0:01:28,1
0:01:28,1
0:01:28,1
0:01:28,1
0:01:28,1
0:01:28,0
0:01:28,0
0:01:28,0
0:01:28,0
0:01:28,0
0:01:28,0
0:01:28,0
0:01:28,1
0:01:28,1
0:01:28,1
0:01:28,1
0:01:28,1
0:01:28,1
0:01:28,0
0:01:28,0
0:01:28,0
0:01:28,0
0:01:28,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:29,0
0:01:30,0
0:01:30,0
0:01:30,0
0:01:30,0
0:01:31,0
0:01:31,0
0:01:32,0
0:01:33,0
0:01:33,0
0:01:34,0
0:01:35,0
0:01:36,0
0:01:36,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:37,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:38,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:39,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:40,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:41,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:42,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:43,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:44,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:45,0
0:01:46,0
0:01:46,0
0:01:46,0
