time,speed
0:14:34,0
0:14:34,1
0:14:34,1
0:14:34,1
0:14:34,1
0:14:34,1
0:14:34,1
0:14:34,1
0:14:34,1
0:14:34,1
0:14:34,0
0:14:34,0
0:14:34,0
0:14:34,0
0:14:34,0
0:14:34,0
0:14:34,0
0:14:34,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:35,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:36,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:37,0
0:14:38,0
0:14:40,0
0:14:41,0
0:14:41,0
0:14:42,0
0:14:42,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:43,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:44,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:45,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:46,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:47,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:48,0
0:14:49,0
